point_id,config,quantity,figure,pdf_page,printed_page,x_px,y_px,fn,value,fn_digitization_uncertainty,value_digitization_uncertainty,center_uncertainty_px,axis_x_left_px,axis_x_right_px,axis_y_top_px,axis_y_bottom_px,axis_value_top,axis_value_bottom,method,status
fig171-cwp-028,S/L=0.3,CWP,171,273,263,1585.142,1039.474,0.6072712,0.0039017771,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig171-cwp-029,S/L=0.3,CWP,171,273,263,1587.000,1058.000,0.6081568,0.00375590551,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig171-cwp-030,S/L=0.3,CWP,171,273,263,1676.807,1092.186,0.6509672,0.0034867254,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig171-cwp-031,S/L=0.3,CWP,171,273,263,1678.000,1108.000,0.6515360,0.00336220472,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig171-cwp-032,S/L=0.3,CWP,171,273,263,1775.000,1194.000,0.6977754,0.00268503937,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig171-cwp-033,S/L=0.3,CWP,171,273,263,1775.408,1178.807,0.6979699,0.00280466915,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig171-cwp-034,S/L=0.3,CWP,171,273,263,1863.000,1210.000,0.7397246,0.00255905512,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig171-cwp-035,S/L=0.3,CWP,171,273,263,1863.991,1193.667,0.7401971,0.00268766404,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig171-cwp-036,S/L=0.3,CWP,171,273,263,1943.000,1150.000,0.7778602,0.00303149606,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig171-cwp-037,S/L=0.3,CWP,171,273,263,1943.307,1134.428,0.7780065,0.00315411097,0.0020,5e-05,5.0,521,2409,265,1535,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig173-ct-001,S/L=0.4,CT,173,274,264,577.361,1104.649,0.1301718,0.00587006726,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-002,S/L=0.4,CT,173,274,264,637.558,1105.209,0.1588372,0.00586564532,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-003,S/L=0.4,CT,173,274,264,699.097,1128.532,0.1881413,0.00568141976,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-004,S/L=0.4,CT,173,274,264,752.925,1159.519,0.2137736,0.00543665981,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-005,S/L=0.4,CT,173,274,264,756.338,1178.656,0.2153989,0.00528549886,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-006,S/L=0.4,CT,173,274,264,764.065,1144.774,0.2190783,0.00555312643,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-007,S/L=0.4,CT,173,274,264,766.105,1156.632,0.2200501,0.0054594662,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-008,S/L=0.4,CT,173,274,264,777.213,1169.340,0.2253394,0.00535908037,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-009,S/L=0.4,CT,173,274,264,799.939,1100.531,0.2361613,0.0059026018,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-010,S/L=0.4,CT,173,274,264,803.349,1108.326,0.2377852,0.00584103016,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-011,S/L=0.4,CT,173,274,264,809.676,1172.088,0.2407983,0.00533737571,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-012,S/L=0.4,CT,173,274,264,814.421,1118.053,0.2430576,0.00576419722,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-013,S/L=0.4,CT,173,274,264,815.500,1099.810,0.2435714,0.00590829112,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-014,S/L=0.4,CT,173,274,264,823.864,1128.818,0.2475541,0.00567916128,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-015,S/L=0.4,CT,173,274,264,838.122,1127.195,0.2543438,0.00569198166,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-016,S/L=0.4,CT,173,274,264,850.735,1141.816,0.2603499,0.00557649031,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-017,S/L=0.4,CT,173,274,264,862.324,1125.486,0.2658687,0.00570547799,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-018,S/L=0.4,CT,173,274,264,869.590,1143.747,0.2693287,0.00556124022,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-019,S/L=0.4,CT,173,274,264,882.281,1074.812,0.2753720,0.00610574645,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-020,S/L=0.4,CT,173,274,264,884.104,1064.896,0.2762401,0.00618407715,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-021,S/L=0.4,CT,173,274,264,906.940,1041.286,0.2871145,0.00637057098,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-022,S/L=0.4,CT,173,274,264,927.140,1000.340,0.2967333,0.00669399684,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-023,S/L=0.4,CT,173,274,264,940.171,1001.543,0.3029388,0.0066844956,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-024,S/L=0.4,CT,173,274,264,954.535,1017.326,0.3097785,0.00655982953,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-025,S/L=0.4,CT,173,274,264,981.612,1060.949,0.3226725,0.00621525293,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-026,S/L=0.4,CT,173,274,264,986.632,1086.916,0.3250627,0.00601014384,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-027,S/L=0.4,CT,173,274,264,1012.383,1090.517,0.3373254,0.0059817009,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-028,S/L=0.4,CT,173,274,264,1025.964,1088.786,0.3437925,0.0059953735,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-029,S/L=0.4,CT,173,274,264,1042.828,1091.361,0.3518228,0.00597503431,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-030,S/L=0.4,CT,173,274,264,1043.453,1071.747,0.3521206,0.00612996314,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-031,S/L=0.4,CT,173,274,264,1067.200,1017.345,0.3634286,0.00655967255,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-032,S/L=0.4,CT,173,274,264,1103.678,958.289,0.3807989,0.00702615412,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-033,S/L=0.4,CT,173,274,264,1235.067,555.808,0.4433651,0.0102053054,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-034,S/L=0.4,CT,173,274,264,1257.089,578.347,0.4538518,0.0100272767,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-035,S/L=0.4,CT,173,274,264,1277.723,567.993,0.4636778,0.0101090608,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-036,S/L=0.4,CT,173,274,264,1321.809,585.353,0.4846709,0.00997193569,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-037,S/L=0.4,CT,173,274,264,1335.600,582.825,0.4912381,0.00999190363,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-038,S/L=0.4,CT,173,274,264,1350.875,564.759,0.4985119,0.0101346056,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-039,S/L=0.4,CT,173,274,264,1391.757,623.905,0.5179794,0.00966741386,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-040,S/L=0.4,CT,173,274,264,1442.264,649.364,0.5420307,0.00946632199,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-041,S/L=0.4,CT,173,274,264,1461.078,683.765,0.5509897,0.00919459158,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-042,S/L=0.4,CT,173,274,264,1468.796,698.235,0.5546647,0.00908029468,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-043,S/L=0.4,CT,173,274,264,1510.362,713.190,0.5744581,0.00896216702,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-044,S/L=0.4,CT,173,274,264,1533.147,756.395,0.5853082,0.00862088982,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-045,S/L=0.4,CT,173,274,264,1545.774,765.194,0.5913210,0.00855139377,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-046,S/L=0.4,CT,173,274,264,1578.700,773.067,0.6070000,0.00848920484,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-047,S/L=0.4,CT,173,274,264,1625.474,805.588,0.6292734,0.00823232521,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-048,S/L=0.4,CT,173,274,264,1648.405,824.892,0.6401931,0.00807984288,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-049,S/L=0.4,CT,173,274,264,1702.213,871.362,0.6658155,0.00771277646,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-050,S/L=0.4,CT,173,274,264,1720.725,865.975,0.6746310,0.00775533175,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-051,S/L=0.4,CT,173,274,264,1779.509,905.355,0.7026234,0.00744427689,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-052,S/L=0.4,CT,173,274,264,1794.651,897.238,0.7098337,0.00750838787,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-053,S/L=0.4,CT,173,274,264,1813.465,920.059,0.7187930,0.00732812476,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-054,S/L=0.4,CT,173,274,264,1857.836,942.030,0.7399218,0.00715458254,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-055,S/L=0.4,CT,173,274,264,1861.112,923.612,0.7414821,0.00730005924,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-056,S/L=0.4,CT,173,274,264,1968.893,991.940,0.7928061,0.00676034379,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-057,S/L=0.4,CT,173,274,264,1969.347,974.986,0.7930225,0.00689426453,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-058,S/L=0.4,CT,173,274,264,1996.385,975.538,0.8058974,0.00688990157,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-059,S/L=0.4,CT,173,274,264,2085.080,1003.714,0.8481335,0.00666734371,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-060,S/L=0.4,CT,173,274,264,2141.422,999.222,0.8749630,0.00670282605,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-061,S/L=0.4,CT,173,274,264,2205.444,1028.831,0.9054494,0.00646894956,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-062,S/L=0.4,CT,173,274,264,2210.490,1010.288,0.9078526,0.006615415,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-063,S/L=0.4,CT,173,274,264,2324.404,1039.957,0.9620973,0.00638106282,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig173-ct-064,S/L=0.4,CT,173,274,264,2324.864,1029.983,0.9623164,0.00645984952,0.0020,5e-05,4.0,514,2404,202,1468,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig175-cwp-001,S/L=0.4,CWP,175,275,265,706.822,1492.497,0.1876733,0.000138142878,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-002,S/L=0.4,CWP,175,275,265,890.642,1439.951,0.2753457,0.000552875696,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-003,S/L=0.4,CWP,175,275,265,891.226,1478.174,0.2756243,0.000251188097,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-004,S/L=0.4,CWP,175,275,265,1119.980,1297.593,0.3847280,0.00167645446,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-005,S/L=0.4,CWP,175,275,265,1144.231,1269.954,0.3962945,0.00189459814,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-006,S/L=0.4,CWP,175,275,265,1202.493,1100.478,0.4240823,0.0032322209,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-007,S/L=0.4,CWP,175,275,265,1238.605,1141.707,0.4413062,0.00290681321,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-008,S/L=0.4,CWP,175,275,265,1260.921,906.034,0.4519496,0.00476689531,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-009,S/L=0.4,CWP,175,275,265,1269.948,1104.943,0.4562549,0.00319697334,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-010,S/L=0.4,CWP,175,275,265,1306.414,1079.168,0.4736474,0.00340041066,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-011,S/L=0.4,CWP,175,275,265,1328.704,798.992,0.4842784,0.0056117461,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-012,S/L=0.4,CWP,175,275,265,1348.524,783.123,0.4937314,0.00573699573,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-013,S/L=0.4,CWP,175,275,265,1354.165,1121.314,0.4964220,0.00306776499,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-014,S/L=0.4,CWP,175,275,265,1381.735,816.520,0.5095714,0.00547339851,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-015,S/L=0.4,CWP,175,275,265,1398.712,948.475,0.5176687,0.00443192811,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-016,S/L=0.4,CWP,175,275,265,1675.268,1042.426,0.6495714,0.00369040622,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-017,S/L=0.4,CWP,175,275,265,1819.968,1147.615,0.7185855,0.0028601785,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-018,S/L=0.4,CWP,175,275,265,1911.987,1141.203,0.7624739,0.00291078561,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-019,S/L=0.4,CWP,175,275,265,2000.849,1191.597,0.8048564,0.00251304408,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-020,S/L=0.4,CWP,175,275,265,2004.291,1005.209,0.8064979,0.00398414048,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-021,S/L=0.4,CWP,175,275,265,2076.510,1056.215,0.8409428,0.00358157399,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-022,S/L=0.4,CWP,175,275,265,2082.304,1244.180,0.8437064,0.00209802738,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-023,S/L=0.4,CWP,175,275,265,2192.546,1255.844,0.8962861,0.00200596791,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-024,S/L=0.4,CWP,175,275,265,2261.777,1064.602,0.9293052,0.00351537275,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig175-cwp-025,S/L=0.4,CWP,175,275,265,2287.944,1319.350,0.9417855,0.00150473856,0.0020,5e-05,5.0,523,2410,243,1510,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig177-ct-001,S/L=0.5,CT,177,276,266,580.146,1193.744,0.1301175,0.00584345445,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-002,S/L=0.5,CT,177,276,266,638.214,1204.107,0.1578129,0.00576211034,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-003,S/L=0.5,CT,177,276,266,817.632,1204.461,0.2433855,0.00575933653,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-004,S/L=0.5,CT,177,276,266,818.640,1215.380,0.2438665,0.00567362637,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-005,S/L=0.5,CT,177,276,266,861.239,1197.537,0.2641839,0.00581367886,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-006,S/L=0.5,CT,177,276,266,874.933,1200.667,0.2707154,0.00578911565,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-007,S/L=0.5,CT,177,276,266,887.551,1185.265,0.2767334,0.00591000545,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-008,S/L=0.5,CT,177,276,266,913.393,1153.951,0.2890589,0.00615580204,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-009,S/L=0.5,CT,177,276,266,931.388,1132.837,0.2976412,0.00632153269,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-010,S/L=0.5,CT,177,276,266,933.649,1140.081,0.2987195,0.00626466969,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-011,S/L=0.5,CT,177,276,266,976.431,1148.034,0.3191245,0.00620224111,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-012,S/L=0.5,CT,177,276,266,978.314,1138.857,0.3200227,0.00627427674,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-013,S/L=0.5,CT,177,276,266,990.263,1154.474,0.3257217,0.00615169793,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-014,S/L=0.5,CT,177,276,266,1026.324,1144.882,0.3429206,0.0062269831,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-015,S/L=0.5,CT,177,276,266,1047.191,1122.135,0.3528733,0.00640553507,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-016,S/L=0.5,CT,177,276,266,1076.305,1091.068,0.3667592,0.00664938935,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-017,S/L=0.5,CT,177,276,266,1093.970,1022.515,0.3751843,0.00718747919,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-018,S/L=0.5,CT,177,276,266,1106.928,1009.130,0.3813645,0.00729253976,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-019,S/L=0.5,CT,177,276,266,1234.320,731.214,0.4421242,0.00947399064,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-020,S/L=0.5,CT,177,276,266,1337.309,727.545,0.4912443,0.00950278873,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-021,S/L=0.5,CT,177,276,266,1350.299,719.253,0.4974398,0.00956787383,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-022,S/L=0.5,CT,177,276,266,1393.472,734.283,0.5180310,0.00944989781,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-023,S/L=0.5,CT,177,276,266,1468.634,806.073,0.5538796,0.00888639583,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-024,S/L=0.5,CT,177,276,266,1472.380,820.574,0.5556660,0.00877257399,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-025,S/L=0.5,CT,177,276,266,1546.180,851.131,0.5908650,0.00853272255,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-026,S/L=0.5,CT,177,276,266,1546.467,872.547,0.5910018,0.00836461974,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-027,S/L=0.5,CT,177,276,266,1581.927,879.594,0.6079143,0.00830931122,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
